,EXT_SOURCE_2,EXT_SOURCE_3,DAYS_REGISTRATION,DAYS_LAST_PHONE_CHANGE,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE
15,-0.2712708063750144,-0.20446001421203208,0.0015931858766615047,0.07453410994648461,0.018756378450291954,-0.04221378003091927,0.06714312299613676,-0.16131826867541413,0.10128671961752693
16,0.05296607583422279,-0.04021324104830592,-0.12250325791104148,0.02726447278641464,0.009868221796550997,-0.06719179229768754,0.04378935868320627,-0.2342141568574626,0.07796033070249771
17,-0.124319913411491,-0.29611539460507263,-0.07758987523178046,0.07370953591528412,0.017112902798776464,-0.05293506160835714,0.041601867196851855,-0.2415716866267994,0.08243151768382212
18,-0.024349742989546893,0.12546122048870154,0.02449425448433461,0.06488798510278775,0.020128325224037836,0.16086646536725985,0.05410076815036603,0.16240303488290803,0.11276989150469899
19,-0.20447328445881177,-0.07967798048318481,-0.08477958037740696,-0.028866343622354372,0.004811473172910454,-0.11348705391339081,0.04724224112787942,-0.2403484732342366,0.08362476114452685
20,-0.2851748316703092,-0.05473752241033552,0.06823349208857446,0.04306488088207149,0.01115364707687747,-0.06162600964517469,-0.09727917458857953,0.14053897491411765,-0.2902232457049658
21,-0.32368340305286575,0.18294522540327507,-0.015359399748577899,-0.012809432050378782,0.008779185597231537,-0.08803612950597722,0.0320419809187509,-0.1707748224979528,-0.26175771985544877
22,-0.25986515657782566,0.19184232222975015,0.006223348374664861,0.0075441638484561166,0.018622162861575538,-0.0886396748666608,0.0320419809187509,-0.18664915648773092,0.10232032858437415
23,-0.016412310641588174,0.6784813191388885,-0.1181993850422511,-0.0445665963409445,0.019187125223108805,-0.08639086080662065,0.05718587845604195,0.14462434030476273,0.0910903537058958
24,0.312774474574619,0.026486183397521696,0.03950657087696114,-0.02201895673110855,0.011185307995216094,0.11072501091767574,-0.11209409403115732,0.15751190321275294,0.14139020009931308
25,-0.27850732500198516,-0.09898760175631732,0.023063239077759264,-0.007603189160431063,0.02224138651566792,-0.08183595591810822,0.035961536322103964,-0.20353846915937773,0.09246064728550885
26,-0.3037677435975088,0.0747284841379075,-0.0017271348521880857,0.0773706902930625,0.021844234602291252,-0.08183595591810822,-0.07989667842939603,-0.1804242279071188,-0.26175771985544877
27,1.748274914560241e-05,0.101574245420528,-0.003523715056360081,0.01387736913941244,0.018085984926988458,-0.05451156080799468,0.05588705106070578,0.18677574317747378,0.1327097237575488
28,-0.18144514237872672,0.09421776853751263,0.009168707005794797,0.10501736217855068,0.0151076410985615,-0.06108832880351858,0.0363835274544423,-0.1675568105140218,-0.26175771985544877
29,0.8334796208918963,-0.26020153346491104,0.025791576523260487,0.2150917113786735,0.005196462164794504,-0.05384262290013537,0.004961134440529261,0.20610238996971453,0.0791917402914452
30,0.07208096490755384,-0.0973705496887841,0.06469985256121889,0.08914325000300806,0.016572864460984313,-0.06810118308294402,-0.05296715107553909,-0.16416320434515744,0.07492153119282315
31,-0.19300309357629553,0.04556199143858146,-0.027163898409836622,0.027045117735003354,-0.22250862205261546,0.20206562681266155,-0.13362176624401417,0.15431946023135684,0.12262957280356429
32,0.029771266791296134,-0.15741819052958536,0.029742753352629603,0.0957252064818327,0.022576234280217017,-0.05451156080799468,-0.08321550102926957,0.2030848117165348,0.12882747907344588
33,-0.3201363091239993,-0.23948274630421298,0.03523106074720217,-0.036193760404906516,0.0034979904795021804,-0.08200776179800698,0.04818394443037392,-0.1696526101785817,-0.231845952864491
34,-0.004908709985741844,0.8625676251510859,0.07923223235106262,0.04198289119833389,0.02969615997607429,0.1331549381067724,0.027852603869446515,-0.003452875042921008,-0.3557473779632603
35,-0.3035336353157512,-0.08930216689459183,0.107822038059745,0.08068531991079136,0.011377434320414527,-0.03627591920197585,-0.05101518762919691,0.22063607232158816,0.12262957280356429
36,-0.0358566357128246,-0.2575611167042686,-0.0462801502852863,0.07813740648258886,0.01983958993836654,-0.05384445239361361,0.035271014494646834,-0.2689317806093687,0.05816877795310958
37,0.017860475474149422,-0.16708767694572374,0.04329325642417217,0.0077056280001515706,0.014551228352389417,-0.08039642975351333,0.0505220563560352,-0.24043111031333766,0.08506050768311745
38,-0.28524367461227684,-0.07153395448271405,0.01829443597469414,-0.028019698230473483,0.008680070525919627,-0.09431149598629665,0.04066020695063702,-0.24195724118689924,0.07939957338569814
39,0.13982634847574257,-0.05500379094846801,-0.07791601359282548,0.03612727369554556,-0.043222478766790126,0.11959601038256142,0.07065488319201761,-0.11923659104729836,0.09486735136892342
40,-0.1902680860063716,0.11903241485449226,-0.005131092184374287,0.0542933028730521,0.018344070110176292,-0.0760705706950087,0.031355091450929434,0.13810424763847207,-0.3159800342962747
41,0.8639608543933148,-0.129079344012408,0.03218153570491169,0.1264003825449001,0.009871674259208197,-0.06578230968524361,-0.06472266847934965,-0.135453014349068,-0.19023931379055317
42,0.27020690958388627,-0.09696935459693898,0.048061493322926585,-0.03993691313560098,0.004473676094079111,-0.073028578774679,0.04798678174632632,-0.23526229686745445,0.08184347149597378
43,-0.08962628661855926,0.649406420119279,-0.19961932376689032,0.011564335040067984,0.018517155379107485,-0.06376989450207851,-0.10395550326434609,0.11686307315913129,0.10725555723500883
44,1.05806304795993,0.1689242923369824,0.15172183092309072,0.07398906111428805,0.014480751109345595,0.139069572792134,0.003385691637660797,0.17473621477839624,0.11180553754336542
45,0.6563442623256613,0.7181678762968184,-0.01591824132032601,0.13985729704951988,0.007132130833396459,-0.08281550007159588,-0.09943279837698449,-0.19084984390460136,0.07664129275751527
46,-0.30225074460220386,-0.33042025035140865,0.04458449018555023,-0.033959152620833405,0.006489864157468926,-0.09938256107162113,0.03147207499267175,-0.15293232564375747,-0.25760274145579987
47,-0.2917089469666987,-0.07797520674654193,-0.006017910183868614,-0.05437444056883672,-0.10027804443795824,-0.051564227880467065,0.07224452225308367,0.05122582695926673,-0.4154284979097951
48,0.43712588716203415,-0.12745561604700784,0.04781552434368597,0.024201749239086117,0.0032286298327738362,-0.052353491075214635,0.029375483204948434,0.19614391423214855,0.0975508841876021
49,-0.31883269447946605,-0.23936265503170395,-0.028003088324790436,-0.0020956896638363847,0.015730359481935637,0.19935591883806064,-0.09969103109555152,-0.12254095420168376,-0.2611400480392722
50,0.29417854033595264,-0.23221277273973318,0.026967157266745,0.13986525531130664,0.006036583253903429,-0.03883424818499023,0.047888893888223795,0.2108149327851221,0.12014700273168158
51,-0.32051314413511645,-0.154871667708406,-0.05530745975398971,0.06090717949425739,0.01349594586671606,-0.03627591920197585,-0.0981367352469616,0.23436580902851709,0.13060876872199895
52,0.31060980913478436,0.7583760508449289,-0.09796037125381707,-0.209459763883579,0.015433653218952995,-0.08423279107384057,0.03363745004710938,0.16773344021398576,0.0910903537058958
53,0.1397535766457993,-0.10728336283172978,0.07157193226621289,0.04615904609608866,0.015793268664411754,0.14301026334226138,-0.06470579880494293,-0.139822048541756,0.07492153119282315
54,0.041152119656439265,-0.09783068159879116,-0.06676441645054715,0.028809962749083592,0.011845064313784556,0.11480136485737143,0.0498324612426477,0.17505398343510442,0.10366016565181076
55,0.026084076700049977,0.14256652677416043,-0.02481604989320485,-0.20910442766360346,0.017922247552639717,-0.08311817267804739,0.051958404546880804,0.19806636160224167,0.10366016565181076
56,-0.28769719985131287,-0.06743150141242138,0.022788466132943417,0.006418191041955222,0.00637238650217058,-0.06162600964517469,0.04670330951007845,0.20705216263897008,0.12262957280356429
57,-0.14553920943655613,-0.2139862270585296,0.0246398077667168,0.08177540908697153,0.02252270685714939,-0.06736369528383801,0.04066020695063702,-0.2429513657989766,0.08806601122385871
58,0.7050421947713046,-0.14453906533284744,0.00547147078853929,0.1070660351302758,0.005594076467669376,-0.0926718848564119,0.02343208104552089,-0.164970654785489,0.06901951138034815
59,0.3098657114412445,-0.26514569138399924,-0.1003660082389282,0.13044333992742582,0.0032645685007800583,-0.0515144796746831,0.043067340241394754,-0.26866428924001906,0.05493770326236218
60,0.1679784837037062,-0.11631733762843956,0.07097304088446107,0.0338245306920555,0.008136356351095863,0.11072501091767574,0.029069075028748295,0.18934699523135287,0.12882747907344588
61,-0.36988863593746046,-0.1437174277405877,-0.041197965071856316,0.0310845333993539,0.017873782312045273,0.07981212745071237,-0.08930368273456284,0.15716530153577776,0.13060876872199895
62,-0.16474432953934873,-0.09705497030091861,-0.028299017200461254,0.0021161578981746714,0.015281139448952399,-0.05377407300888868,0.04764496975629327,0.19341740026138948,0.1292166424733577
63,-0.341677876488888,-0.23521009785830102,0.02345864950677898,0.04057305607898129,0.010120820313858189,-0.07492229637349193,-0.09969103109555152,-0.16264179169658632,-0.231845952864491
64,-0.2198129507643773,-0.1288032238489719,-0.057962964599327704,0.04644637445336255,0.02564660715480911,-0.05377407300888868,-0.0981367352469616,0.07943577369929603,-0.3790347666062248
65,-0.38955913267534537,-0.016722266772676138,-0.10054048807268667,-0.011522758762151671,0.007269969635727616,-0.07401290558823548,-0.07959836109856279,-0.1297459959252748,-0.31544277350072897
66,-0.36977454677995975,-0.12469267537251703,-0.012762205279059493,-0.023362877146763265,0.0172850210980177,0.07981212745071237,-0.0981367352469616,0.13151734397546683,0.13894630198903746
67,-0.19837108627079347,0.07456260400264855,0.038552369077168476,-0.05647485964367231,0.014875014451508115,0.14269147123119943,-0.0627315964852383,-0.17738981006104865,0.10232032858437415
68,0.027898843550135038,-0.26045322839885693,-0.05677367430800336,0.07813740648258886,0.012472384038895338,-0.05458194019271962,0.035271014494646834,-0.26866428924001906,0.05493770326236218
69,-0.37563954269429356,-0.08619285687586253,-0.04214614176685434,-0.015022052662891174,0.014342141753729937,0.07981212745071237,-0.08930368273456284,0.13312611192812945,0.14317148974786614
70,-0.33262145456476705,0.1713548542296187,-0.010691487079255685,-0.013051264673185731,0.0015568188394795611,-0.08172601532204452,0.02437991128946071,-0.18664915648773092,0.10232032858437415
71,0.1697204442422238,-0.08563485093558607,-0.04598805013951715,0.018818749550221836,0.005816030730050801,0.21192584588616942,0.05539222314007092,-0.16733870970678957,0.08335092143262061
72,0.3446170681465408,-0.1069362567060525,-0.06330120834179609,-0.008358218403779203,0.007757210412725174,-0.05966774686984454,-0.0974123066108141,-0.152794560452336,0.08335092143262061
73,0.06781339033184447,-0.08038412144928288,0.04987091218553832,0.015330970035019289,0.008227148098234922,-0.061597026232509726,0.05656515891547663,0.1985306565927346,0.11521378961497464
74,0.07791121360104226,-0.23074706496469527,-0.09943104430260544,-0.23852220496023058,0.007244847600817058,-0.11318709648592218,0.04378935868320627,-0.24604184525858516,0.06909660407210516
75,0.03718559906549761,0.893943758911615,0.20735762184906914,0.0007339312874339481,0.006150030398511813,-0.08008074662268794,-0.020307371878408767,0.13664018607212086,0.10614972992081936
76,0.019332409353064853,0.33356290490838764,-0.07152261231104307,-0.07628563925372588,0.016069873637058772,0.13271169573003808,0.04660430829691886,0.11221001268873677,0.13393721507802575
77,-0.3766912951430201,-0.09553283539818201,0.006913185691534309,0.012964862586998046,0.007249189941968102,0.07981212745071237,0.04483518609005753,0.16335243599406674,0.12638358096317023
78,-0.28360459220248374,-0.09503072743853042,-0.03317936009075064,-0.01629183198227698,0.007936505093006937,0.18555754595957893,0.04818394443037392,-0.1611408689645432,0.09668583504433756
79,-0.01281491399444102,-0.10028736584805897,0.015950998554251278,0.018558461186436864,0.021269979910749897,0.11480136485737143,-0.08321550102926957,0.1574077192815245,0.14580047974716148
80,0.8319081280819083,0.9217358791298307,0.011679826965648702,-0.003567591107936665,0.02058896897832028,0.19924919538012456,0.040956150958776666,-0.12551655101532003,-0.10137322421970232
81,-0.33917872087265993,-0.21830225491952726,0.06612100499603867,-0.04342461217647678,0.014633698181574289,0.10735095797898062,-0.08011409264442179,0.14998454204458866,0.1358836813424195
82,-0.30342760635388843,-0.27759743534938475,0.005521226872270832,0.05701020333773556,0.006662118719174689,-0.02275667631175144,0.04764496975629327,0.23418979777512108,0.12602400004355419
83,-0.13810377876990526,0.15270556328184465,0.05071660205211321,0.030576495337960637,0.019009172982886537,-0.0760705706950087,0.05967771720483168,0.19653238352822455,0.11276989150469899
84,-0.3157876151608718,-0.1128163542125083,-0.028299017200461254,-0.011289376931300702,0.0031304781608593527,-0.07492229637349193,0.04254357049934636,-0.2019297012067151,0.09668583504433756
85,0.17597937339269604,-0.356672375327811,-0.07498937515122349,-0.08903238320373914,0.011034202099671951,-0.11011355993630817,0.054450519837576414,-0.24604184525858516,0.06909660407210516
86,0.8357343028555413,-0.134082880675436,0.035380550476834374,0.0857056117774673,0.0054282294405800504,-0.06578230968524361,0.030164778718349813,-0.14158261066282454,-0.24680120788173715
87,0.26034118847217147,-0.3340128944073312,0.0320265869856681,-0.24344880034277788,0.011087114907827586,0.24730361337707935,-0.07038847095561603,-0.12626639052474123,-0.24797540448453703
88,0.06191807531850771,0.12069493968254208,0.041253018109064774,0.019633860819615705,-0.11873202053798051,-0.05927888860416561,0.06495074389756489,0.1997204106524404,0.10653331327321033
89,-0.22642333429896047,-0.23346801729780448,0.030695315391290025,-0.020485807930010834,0.027802904249069314,0.20006086731539627,-0.08757385295257948,-0.15995095503121887,0.10112708512366941
90,-0.28969019512304567,-0.08348615611556362,0.005445612531672512,-0.0584192225886232,0.008428845270721474,-0.06793612382910738,-0.10939635273155157,0.199027171447533,0.11276989150469899
91,-0.1791590272084382,0.020904116420324748,-0.08756311132800948,-0.09507406851450564,0.015546863665377733,0.12326232065442848,-0.07995593514681404,0.15564373882990182,0.14317148974786614
92,0.10743942325489583,-0.14635406164406053,0.05758986500195057,-0.017333150089374173,0.0071840224529182185,-0.0768080584941147,0.04643532365501685,0.20599622768680512,0.12846789815382983
93,-0.2792002564052207,-0.24788577249298932,-0.08795921970511714,-0.03901621548515833,0.00255677776205258,-0.06071661885991822,0.05328534368732084,0.12486255608572847,-0.3519699710263656
94,-0.2854537109376195,0.14024148580279266,-0.022574872402299814,0.024429800777892145,0.011206002542089949,-0.04930865367165116,-0.118386736410099,0.21978357940294174,0.11276989150469899
95,-0.386247354937604,-0.25764816748851627,0.003240383797110837,0.02194672698002219,0.017873782312045273,0.052724120634035684,-0.08930368273456284,0.1555565335831151,0.12638358096317023
96,-0.32854498163333795,-0.3704744280125699,-0.0377201849787999,-0.0888177203271345,-0.005391931366111305,-0.07863068963398545,0.05328534368732084,0.12427788728128589,-0.3519699710263656
97,0.13668851074615382,0.423767083346137,-0.05908738827444865,0.017362569114962912,0.01265259047710791,-0.0779226768899079,0.05627645835379343,0.1556580527063787,0.10776080459368731
98,-0.3919343249461847,-0.10994975562781911,0.040858530046230156,0.006808025651343112,0.006548851622781734,-0.07492229637349193,-0.0650804012214061,-0.12899794053434258,-0.3119054669172566
99,0.7043014713373851,-0.15429620618542003,0.03875164593920385,0.05802747323951096,0.004473815745543136,-0.09894725133673132,-0.004418270771645925,-0.27691378497891367,0.06559876287734648
100,0.31002500300433145,-0.19428143619166915,-0.1003660082389282,0.14922448804556393,0.0032645685007800583,-0.05875835608458807,0.04400904354388926,-0.14101555144487515,0.08795180600580998
101,-0.3108117233428055,-0.22482473638013317,0.01901331069215436,-0.008482971843948731,0.019741267694811254,0.2045928193219051,0.04066020695063702,-0.193739035317763,0.0957364943935465
102,-0.34024272657895555,-0.14211634946434887,0.026190739389932292,0.06879905939845421,0.011537177772773596,-0.03627591920197585,0.04869455483300407,0.24078203226729156,0.13624326226203554
103,-0.3272543886328813,0.6314675463973167,0.02279093035499461,0.1179184077166065,0.0176537917123951,0.16450776265874664,-0.05939056107108151,-0.0029609061798481946,-0.2845502230635445
104,-0.3021205631255017,0.840751367389853,0.02698100780008849,-0.02382087107841619,0.012752259661673444,-0.09694063553330193,0.0320419809187509,-0.1376390312689526,-0.23795872067175186
105,0.3381363078971644,-0.1091207359833607,-0.050982252181344355,-0.28199107849371713,0.005024531777677749,0.17014524192931155,0.013540038061878068,0.16855458619600683,0.10653331327321033
106,-0.2764459016263146,-0.06695548048079022,0.02568770930116677,0.006418191041955222,0.00637238650217058,-0.06162600964517469,0.04670330951007845,0.20682307385848464,0.11276989150469899
107,0.03412105990893402,-0.3076362636509117,0.09703940349306808,0.06012844152872501,0.022694401100963477,0.10096333710295426,-0.03850580991847688,-0.1378148368124091,-0.2787243227510482
108,-0.34718229632104325,-0.30458661624094246,0.009340862234470462,0.04482550154335226,0.006662118719174689,-0.06767841996358696,0.041601867196851855,-0.2900765031891286,0.06404742911525041
109,-0.000224884354002133,-0.1271300203187365,0.10864504266046439,0.12299073475599448,0.015105860108211376,-0.06182581660262458,-0.06300616109593699,-0.10972627359600025,0.1108312549799357
110,-0.13353487556154506,-0.3544133949668716,0.013804065653798107,-0.08582983422402057,0.0164073162586369,-0.1052587753896628,0.04818394443037392,-0.19249682741391946,0.09126740382480411
111,-0.31969069884957907,-0.11202489494042064,-0.027426886883616396,-0.040036170296006084,-0.00011984205597451733,-0.0882831282783264,0.04724224112787942,-0.21358324540521484,-0.24399785914701813
112,0.9988100251848593,-0.1237154431393594,0.01630043837199329,0.1495569263885489,-0.01691636387730481,-0.05544403487756677,0.042618535041548826,-0.12206661230857055,-0.21291562423401675
113,0.17259880844673237,1.095935652630544,-0.09488670688944136,-0.0022047544247636545,-0.1318299426315454,0.10773976252060816,-0.04943982861215837,0.08590510900838932,0.12124419461899953
114,-0.28078939426270666,0.43423178458095196,0.0005234926336779048,0.04025505799074428,0.016650648882508258,0.16450776265874664,0.044594397481165796,-0.12402443835448859,0.09668583504433756
115,-0.2900322813496614,-0.21178631124375424,0.0041853014961497435,0.1108721470018588,0.022703727810521344,-0.029670335856367726,-0.08930368273456284,0.23275704107585446,0.12638358096317023
116,-0.2400456190898984,-0.09492618652192275,0.056848323760450584,0.012554827953920966,0.019594888119199343,0.19743939213556386,0.018484645094867906,-0.1317965180221412,0.08304244765493998
117,-0.28762361348707044,-0.13887645382649388,0.023114145622883032,-0.0719960446407165,0.0068782803895612536,-0.06793612382910738,0.03657347424961867,0.2130390744620369,0.1358836813424195
118,-0.3161305931344735,-0.22945516789362222,0.0034223649598912487,-0.022503561166040718,0.012781020628095729,0.10735095797898062,0.05328534368732084,0.15755135567505482,0.12602400004355419
119,-0.20794965780465433,-0.09909986945761556,0.012605189112768382,0.048665773554814454,0.02117124217179215,-0.05377407300888868,-0.09635995215258404,0.19960787938102104,0.12638358096317023
120,-0.2869682931796127,-0.08972487725417848,0.02704582586944699,0.020486072172927854,0.017684469241633936,-0.043189578746592135,0.04869455483300407,0.21674284265964325,0.14880598328790273
121,-0.1523767674431672,0.0512592520878518,0.021446453811954928,0.05874419989625527,0.024171178234721966,0.11524460723410575,-0.09727917458857953,0.16572410295013568,0.11276989150469899
122,-0.3538002838176997,-0.2562860967525926,-0.08587110350971314,0.09057388670306726,0.0017602375021751916,-0.06049366269801106,0.039733786833110615,-0.160818997441322,0.10128671961752693
123,0.813767996862516,-0.11841396990497309,0.010797483022948116,0.024482067335310057,0.020024754909249678,0.139069572792134,-0.022901949454343082,0.15010305094444434,0.07847694653352552
124,0.023352558646903273,-0.15915351008650883,0.0398133977301877,0.06591460858323443,0.013544521583527439,-0.05451156080799468,0.04009256814147588,0.2108807141274864,0.12882747907344588
125,-0.28769719985131287,-0.07493053665600302,0.03754625377078662,-0.0010430629751656427,0.004570596365812207,-0.06162600964517469,0.04670330951007845,0.20705216263897008,0.12262957280356429
126,0.15141487657882574,0.52306191213568,-0.06212784180060039,0.07143814909045335,0.01384903045726476,0.16459430939490777,-0.11327826419529229,0.04347375277186015,-0.2850200148711711
127,-0.26794845108708004,-0.369443653228572,-0.045821866505351326,-0.09506573219969779,-0.12479809347789195,-0.10612489407941947,0.05829695092365484,-0.2463925016518412,0.08806601122385871
128,-0.37346246425190566,0.9252989237624799,0.08483509264839839,-0.05902749580997624,-0.003769931333965033,-0.09391904890197234,-0.0802623276259628,0.13102408562199563,0.13400368622924952
129,-0.3141894086793892,-0.3015290610608264,0.048834954547422434,-0.04947832939766833,0.010874015223896825,0.25376895969129676,-0.07143997198586921,-0.1868177145107206,0.0957364943935465
130,-0.3504286492984603,-0.10346153953705381,0.02196725908404864,-0.024358056515376543,0.007618995966657505,-0.08119766285381139,0.03501983301960946,-0.2623794445133823,0.09692973785425124
131,0.3294069420087303,1.2004926524487434,0.07224326702857829,0.06548970835115943,0.023036827679671266,0.1510677253028392,0.0396893628363921,-0.11415955471406114,0.07487625143603954
132,0.008310504918632299,-0.2807277222106145,0.03982359341497031,0.09493626104357138,0.01298547165616235,-0.040992317917770284,0.05656515891547663,0.20441338448457297,0.13287817780167824
133,-0.2949342352246107,-0.18959749709926382,-0.08587110350971314,0.019878776565354618,0.013910898790268238,-0.08720193161317119,0.03879208353061611,-0.28846773523646596,0.06827261687407915
134,-0.33515635449496084,-0.09119998053293617,0.02564595654090322,0.010876003349888547,0.01416112080035798,0.09400901238554657,0.04670330951007845,0.1510023784593149,0.11276989150469899
135,-0.38831509237443973,0.3713774015320991,0.02357945220683689,-0.08174167466524393,0.0028534770686289334,-0.09568522441185248,-0.04964873862569186,-0.1605293609946087,-0.26175771985544877
136,-0.07514014575744357,0.9411352854367929,-0.07905862626168436,0.05191700115348333,0.02254676989033969,-0.09197550026886164,0.05114277589660053,-0.07080107816833009,-0.17814995932446984
137,0.058040309153232605,0.01363503263225377,0.02143750041050102,-0.013605326639016757,0.013844487448210555,-0.06182581660262458,0.04584445557566334,-0.11450912587160525,-0.2796018195025302
138,-0.36659406063165856,0.7049188839571405,0.04652415180189059,-0.06728502050880215,0.02577180134244529,-0.0624775506347579,0.04018016785185176,0.013137720243760406,-0.38901253829654375
139,0.04558880867220794,0.12366650996218866,-0.03277354737506988,0.06510330581986708,0.017061050899002804,0.11480136485737143,0.061527424991733345,0.17693115635423673,0.10653331327321033
140,-0.04306948063721294,0.07821841897250584,0.07464125410936398,0.13740654252962337,0.020658955533353746,-0.05377407300888868,0.03438959705970751,0.13824099638523377,-0.3178738243345893
141,0.8352784034807007,-0.06112525119133045,-0.06543338684698824,0.10485095827395585,0.016242032540359993,0.20988431456702983,-0.04019972740802793,-0.1586394135688518,0.06614636375894857
142,0.07347770188618355,-0.09525136718039665,-0.04315498905831393,-0.012496525040896702,0.016428661530497587,0.22123910030970953,-0.09262841335549366,-0.1459667524139541,-0.21078449068091445
143,-0.08478535874115768,-0.25393827185315787,0.003540486297848597,-0.0033417964402447722,0.02807449386496425,0.08815660041742907,-0.10771585220672969,0.06026551821186014,-0.3773912500610672
144,0.027898843550135038,-0.26045322839885693,-0.10701270903432059,0.0824496742091409,0.010772506830404068,-0.05367254940746315,0.035271014494646834,-0.26866428924001906,0.05493770326236218
145,-0.28702579865062283,-0.3548732500684129,0.046327976321216,-0.09835012257087675,0.013524586061008419,-0.085592669578684,0.04670330951007845,0.12555055083299782,-0.3226758758515844
146,0.047519596612562734,-0.16803272310394443,0.08487568751208438,0.0009011521653842173,0.011607222437137205,-0.05451156080799468,0.03438959705970751,0.2012724764673074,0.14068946136365984
147,-0.231379079194239,-0.05796970180589919,0.02568770930116677,0.01234159816884016,0.017764383299221954,-0.05027504417110717,0.04670330951007845,0.2282028859520543,0.11276989150469899
148,0.17708709042844611,-0.3539596522476364,-0.15927799547598642,-0.19729822545597905,0.0042828745490343,-0.1224102060223993,0.05539222314007092,-0.19096284933990232,0.08215767797191588
149,-0.23680065416194473,-0.07558745911819456,0.010642501004568608,-0.07547144996568739,0.020830731814012675,-0.10122515553091294,0.04066020695063702,-0.19617496612312124,-0.24046055256354576
150,0.33688914437183065,0.3691619543200173,-0.12114147507963227,0.06421155268831753,0.00887816938887318,-0.06161182476929847,0.047771249015143645,0.16709357760343235,0.13393721507802575
151,-0.26353146208956246,-0.1919114929447731,-0.08432867716310731,0.007969971318580352,0.018744249622529442,0.20545710555588656,-0.08062956207601026,-0.21070123494129317,0.06827261687407915
152,-0.17931962121210837,0.4852041048008902,-0.03606563591310822,-0.16882537394687355,0.012257845432248886,-0.08585888828511307,0.04796247170728693,0.19405413753183653,0.12109571820540425
153,-0.29783088089909754,-0.24373752434908624,-0.09785331490640586,-0.024592398479367533,0.009265799573569948,-0.06071661885991822,-0.10939635273155157,0.11706665367477685,-0.3519699710263656
154,-0.21639174843304468,0.5505798965538165,-0.04524298923141757,0.137272148888447,0.016530396955659186,-0.08866733245236091,0.04929306810969886,-0.1816826541038315,0.08309211583895731
155,0.9705140041348734,1.2058901543437128,0.07865219487957438,0.023671425440892874,0.016827989170348542,-0.058475684875969436,0.05252520843782143,-0.10290809300741247,-0.2120658815574774
156,-0.19676197440315465,-0.24798895472388166,0.0023376540903034693,0.08846002775296119,0.0237432909189796,-0.05384445239361361,-0.08768583149403146,-0.1304775100630597,-0.18561012513594535
157,0.02502305338006026,-0.09352373135975214,-0.04014850781521722,-0.35590211670449523,0.011459343640114965,-0.09464983162312487,0.03516204154084823,-0.18491194241362574,0.08945514374476758
